"user_id","perk_catagory","perk"
"521379","4.valued members","Complimentary meal at the airport / the hotel"
"537227","3.family & friends","1 free check-in bag with a complimentary meal"
"503773","5.nobel newcomers","30% off first travel"
"544364","5.nobel newcomers","30% off first travel"
"516086","3.family & friends","1 free check-in bag with a complimentary meal"
"545010","4.valued members","Complimentary meal at the airport / the hotel"
"559547","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"551359","4.valued members","Complimentary meal at the airport / the hotel"
"569863","4.valued members","Complimentary meal at the airport / the hotel"
"569643","5.nobel newcomers","30% off first travel"
"556395","5.nobel newcomers","30% off first travel"
"533396","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"522631","4.valued members","Complimentary meal at the airport / the hotel"
"519210","4.valued members","Complimentary meal at the airport / the hotel"
"536467","4.valued members","Complimentary meal at the airport / the hotel"
"528379","3.family & friends","1 free check-in bag with a complimentary meal"
"530039","4.valued members","Complimentary meal at the airport / the hotel"
"574440","3.family & friends","1 free check-in bag with a complimentary meal"
"381465","4.valued members","Complimentary meal at the airport / the hotel"
"532905","5.nobel newcomers","30% off first travel"
"459229","4.valued members","Complimentary meal at the airport / the hotel"
"587233","5.nobel newcomers","30% off first travel"
"547613","4.valued members","Complimentary meal at the airport / the hotel"
"523800","4.valued members","Complimentary meal at the airport / the hotel"
"508096","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"576785","5.nobel newcomers","30% off first travel"
"488430","5.nobel newcomers","30% off first travel"
"543666","4.valued members","Complimentary meal at the airport / the hotel"
"537400","3.family & friends","1 free check-in bag with a complimentary meal"
"544683","4.valued members","Complimentary meal at the airport / the hotel"
"550572","3.family & friends","1 free check-in bag with a complimentary meal"
"513555","4.valued members","Complimentary meal at the airport / the hotel"
"548185","4.valued members","Complimentary meal at the airport / the hotel"
"539729","4.valued members","Complimentary meal at the airport / the hotel"
"532710","4.valued members","Complimentary meal at the airport / the hotel"
"534903","3.family & friends","1 free check-in bag with a complimentary meal"
"516528","4.valued members","Complimentary meal at the airport / the hotel"
"647016","4.valued members","Complimentary meal at the airport / the hotel"
"522513","4.valued members","Complimentary meal at the airport / the hotel"
"595257","4.valued members","Complimentary meal at the airport / the hotel"
"648201","5.nobel newcomers","30% off first travel"
"643929","4.valued members","Complimentary meal at the airport / the hotel"
"537776","4.valued members","Complimentary meal at the airport / the hotel"
"542471","3.family & friends","1 free check-in bag with a complimentary meal"
"519171","3.family & friends","1 free check-in bag with a complimentary meal"
"528244","4.valued members","Complimentary meal at the airport / the hotel"
"607197","5.nobel newcomers","30% off first travel"
"514235","3.family & friends","1 free check-in bag with a complimentary meal"
"598233","3.family & friends","1 free check-in bag with a complimentary meal"
"583134","4.valued members","Complimentary meal at the airport / the hotel"
"584217","5.nobel newcomers","30% off first travel"
"561037","4.valued members","Complimentary meal at the airport / the hotel"
"630694","4.valued members","Complimentary meal at the airport / the hotel"
"586272","4.valued members","Complimentary meal at the airport / the hotel"
"547320","4.valued members","Complimentary meal at the airport / the hotel"
"546485","3.family & friends","1 free check-in bag with a complimentary meal"
"530633","5.nobel newcomers","30% off first travel"
"614748","3.family & friends","1 free check-in bag with a complimentary meal"
"579950","3.family & friends","1 free check-in bag with a complimentary meal"
"520844","3.family & friends","1 free check-in bag with a complimentary meal"
"533378","3.family & friends","1 free check-in bag with a complimentary meal"
"607028","4.valued members","Complimentary meal at the airport / the hotel"
"551278","4.valued members","Complimentary meal at the airport / the hotel"
"583016","3.family & friends","1 free check-in bag with a complimentary meal"
"604840","4.valued members","Complimentary meal at the airport / the hotel"
"527886","4.valued members","Complimentary meal at the airport / the hotel"
"605943","4.valued members","Complimentary meal at the airport / the hotel"
"546334","4.valued members","Complimentary meal at the airport / the hotel"
"522223","3.family & friends","1 free check-in bag with a complimentary meal"
"483480","3.family & friends","1 free check-in bag with a complimentary meal"
"324191","4.valued members","Complimentary meal at the airport / the hotel"
"657629","4.valued members","Complimentary meal at the airport / the hotel"
"543659","4.valued members","Complimentary meal at the airport / the hotel"
"439052","4.valued members","Complimentary meal at the airport / the hotel"
"573373","4.valued members","Complimentary meal at the airport / the hotel"
"501830","3.family & friends","1 free check-in bag with a complimentary meal"
"476436","3.family & friends","1 free check-in bag with a complimentary meal"
"546161","4.valued members","Complimentary meal at the airport / the hotel"
"519799","3.family & friends","1 free check-in bag with a complimentary meal"
"707525","3.family & friends","1 free check-in bag with a complimentary meal"
"585832","4.valued members","Complimentary meal at the airport / the hotel"
"402978","4.valued members","Complimentary meal at the airport / the hotel"
"513638","3.family & friends","1 free check-in bag with a complimentary meal"
"538321","3.family & friends","1 free check-in bag with a complimentary meal"
"583190","5.nobel newcomers","30% off first travel"
"619988","5.nobel newcomers","30% off first travel"
"678547","4.valued members","Complimentary meal at the airport / the hotel"
"521986","3.family & friends","1 free check-in bag with a complimentary meal"
"578511","3.family & friends","1 free check-in bag with a complimentary meal"
"566702","3.family & friends","1 free check-in bag with a complimentary meal"
"514638","3.family & friends","1 free check-in bag with a complimentary meal"
"508829","4.valued members","Complimentary meal at the airport / the hotel"
"527552","3.family & friends","1 free check-in bag with a complimentary meal"
"555710","4.valued members","Complimentary meal at the airport / the hotel"
"549894","3.family & friends","1 free check-in bag with a complimentary meal"
"564593","4.valued members","Complimentary meal at the airport / the hotel"
"570215","4.valued members","Complimentary meal at the airport / the hotel"
"523273","4.valued members","Complimentary meal at the airport / the hotel"
"649208","3.family & friends","1 free check-in bag with a complimentary meal"
"505916","4.valued members","Complimentary meal at the airport / the hotel"
"499669","3.family & friends","1 free check-in bag with a complimentary meal"
"572214","5.nobel newcomers","30% off first travel"
"559094","3.family & friends","1 free check-in bag with a complimentary meal"
"686445","3.family & friends","1 free check-in bag with a complimentary meal"
