"user_id","num_sessions","age","gender","married","has_children","home_country","home_city","home_airport","num_trips","num_flights","avg_seats","flight_fare","num_nights","hotel_expenses","time_after_booking","perk_catagory"
"607152","8","33","F","false","false","usa","los angeles","LAX","4","6","1.33","586.61","15","2079.00","6.33","4.valued members"
"607197","8","18","F","false","true","usa","dallas","DAL","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"607270","8","42","F","true","false","usa","columbus","CMH","1","2","1.00","0.00","4","1308.00","7.00","4.valued members"
"607280","8","36","F","true","true","usa","omaha","OMA","1","2","1.00","238.45","5","1220.00","5.00","3.family & friends"
"607350","8","37","F","false","true","canada","victoria","YYJ","3","6","1.00","0.00","5","738.00","6.00","3.family & friends"
"607524","8","64","F","true","false","usa","miami","MIA","1","0","0.00","0.00","20","5060.00","0.00","2.honorable seniors"
"607626","8","18","F","false","false","canada","montreal","YMX","1","0","0.00","0.00","9","666.00","0.00","4.valued members"
"607706","8","38","F","false","false","canada","calgary","YYC","2","2","1.00","0.00","4","672.00","4.00","4.valued members"
"607799","8","36","F","false","true","usa","los angeles","LAX","1","2","1.00","0.00","1","177.00","7.00","3.family & friends"
"607931","8","29","F","false","false","canada","edmonton","YED","3","6","1.00","257.98","4","1019.00","8.67","4.valued members"
"607949","8","18","F","false","false","usa","new york","JFK","2","2","1.00","0.00","12","2664.00","6.00","4.valued members"
"607998","8","40","F","false","false","usa","new york","JFK","3","6","1.00","0.00","4","650.00","7.00","4.valued members"
"608039","8","25","F","false","false","usa","austin","AUS","2","2","1.00","0.00","6","844.00","7.00","4.valued members"
"608086","8","27","F","false","false","usa","new york","LGA","2","3","2.00","38.35","7","3940.00","6.00","4.valued members"
"608287","8","42","F","false","true","usa","dallas","DAL","4","6","1.00","0.00","11","2238.00","6.33","3.family & friends"
"608296","8","41","F","true","false","usa","san diego","NZY","4","4","1.00","0.00","23","7083.40","6.00","4.valued members"
"608343","8","44","F","true","false","usa","new orleans","MSY","1","2","1.00","0.00","4","420.00","5.00","4.valued members"
"608478","8","58","M","true","false","usa","los angeles","LAX","3","1","1.00","0.00","34","4406.10","8.00","4.valued members"
"608520","8","51","F","true","false","usa","new orleans","MSY","4","4","1.50","657.90","14","1920.45","7.00","4.valued members"
"608521","9","59","F","false","true","canada","montreal","YHU","2","4","1.00","596.62","4","782.00","8.00","3.family & friends"
"608629","8","36","F","false","false","usa","new york","LGA","5","9","1.00","112.54","12","1844.90","8.20","4.valued members"
"608725","8","47","F","true","true","usa","tacoma","TCM","2","2","1.00","0.00","6","620.00","5.00","3.family & friends"
"608727","8","55","F","false","true","canada","hamilton","YHM","4","4","1.00","506.22","30","4826.00","7.00","3.family & friends"
"608764","8","42","F","true","true","canada","montreal","YHU","2","4","1.00","0.00","3","601.00","4.00","3.family & friends"
"608786","8","70","M","true","false","usa","chicago","MDW","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"608820","8","40","F","true","true","usa","san diego","NZY","3","4","3.50","12373.48","21","5715.60","87.00","3.family & friends"
"608823","8","18","F","false","false","canada","windsor","YQG","1","2","1.00","0.00","7","756.00","140.00","4.valued members"
"608860","8","44","F","false","false","usa","san antonio","RND","2","4","1.00","0.00","12","3790.00","5.50","4.valued members"
"608866","8","64","F","true","false","usa","st. louis","STL","1","2","1.00","0.00","3","845.10","6.00","2.honorable seniors"
"608970","8","33","F","false","false","usa","brownsville","BRO","1","2","1.00","0.00","0","0.00","7.00","4.valued members"
"609051","8","48","F","true","true","usa","new york","JFK","2","4","1.50","1154.82","1","946.00","5.50","3.family & friends"
"609102","8","42","F","false","true","usa","new york","LGA","1","2","1.00","0.00","4","824.00","9.00","3.family & friends"
"609167","8","39","F","false","false","usa","omaha","OMA","4","7","1.25","450.07","12","2010.00","7.25","4.valued members"
"609221","8","30","F","false","false","usa","oakland","OAK","1","2","1.00","0.00","0","0.00","10.00","4.valued members"
"609228","8","56","F","true","false","usa","los angeles","LAX","3","6","1.00","0.00","13","1617.95","6.67","4.valued members"
"609230","8","30","F","false","false","usa","austin","AUS","2","4","1.50","0.00","1","155.20","7.50","4.valued members"
"609236","8","41","F","false","false","usa","milwaukee","MKE","4","6","1.00","183.50","20","3478.00","7.67","4.valued members"
"609240","8","53","F","false","true","canada","toronto","YYZ","3","6","1.00","0.00","6","583.80","6.67","3.family & friends"
"609243","8","37","M","false","true","usa","minneapolis","MSP","3","4","1.50","376.89","15","2250.00","7.00","3.family & friends"
"609262","8","38","F","false","false","usa","brownsville","BRO","4","8","1.50","429.13","21","5486.00","5.25","4.valued members"
"609393","9","38","M","false","false","canada","ottawa","YOW","3","6","1.33","0.00","12","1648.80","7.67","4.valued members"
"609413","8","52","F","false","true","canada","quebec","YQB","3","6","1.00","82.57","6","1010.00","6.33","3.family & friends"
"609673","8","40","F","true","false","usa","tulsa","TUL","3","6","1.00","768.72","8","1214.00","6.00","4.valued members"
"609683","8","17","F","false","false","usa","memphis","MEM","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"609720","8","37","F","false","true","usa","phoenix","PHX","2","4","1.00","0.00","2","178.00","8.00","3.family & friends"
"609763","8","18","F","false","true","canada","vancouver","YVR","1","0","0.00","0.00","2","186.00","0.00","3.family & friends"
"609800","9","48","F","true","true","canada","ottawa","YOW","2","4","1.00","170.82","3","217.00","8.00","3.family & friends"
"609817","8","53","F","false","false","usa","bakersfield","BFL","4","7","1.00","143.28","6","841.00","7.00","4.valued members"
"609838","8","66","F","true","false","usa","buffalo","BUF","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"609868","8","55","F","true","true","canada","halifax","YAW","4","8","1.00","0.00","5","542.10","6.25","3.family & friends"
"610144","8","46","F","false","false","usa","los angeles","LAX","6","12","1.00","0.00","13","2846.00","8.17","1.golden guests"
"610226","8","57","F","false","true","usa","houston","IAH","1","2","1.00","0.00","5","1860.00","4.00","3.family & friends"
"610280","9","58","F","true","true","canada","toronto","YKZ","2","0","0.00","0.00","18","2418.00","0.00","3.family & friends"
"610294","9","52","F","true","false","usa","new york","LGA","2","4","1.00","0.00","1","344.00","4.50","4.valued members"
"610306","8","53","F","true","false","usa","new york","LGA","4","8","1.25","0.00","10","1853.00","7.00","4.valued members"
"610338","8","19","F","false","true","usa","columbus","CMH","1","2","1.00","0.00","6","654.00","6.00","3.family & friends"
"610395","8","55","F","true","false","usa","fayetteville","FYV","3","4","1.00","0.00","8","2374.00","6.50","4.valued members"
"610474","8","52","F","true","false","usa","indianapolis","IND","3","6","1.00","0.00","16","2522.00","4.67","4.valued members"
"610482","8","36","F","false","false","usa","winston-salem","INT","5","6","1.00","0.00","14","4501.40","4.67","4.valued members"
"610492","8","20","F","false","true","canada","calgary","YYC","1","0","0.00","0.00","2","696.60","0.00","3.family & friends"
"610530","8","25","F","false","false","usa","oklahoma city","TIK","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"610670","8","36","F","false","true","canada","toronto","YTZ","3","6","1.00","0.00","6","441.00","5.33","3.family & friends"
"610763","8","25","F","false","true","usa","milwaukee","MKE","1","2","1.00","0.00","2","314.00","6.00","3.family & friends"
"610793","8","35","F","false","true","usa","dallas","DAL","2","4","1.00","0.00","5","926.00","6.00","3.family & friends"
"610806","8","48","F","true","false","usa","laredo","LRD","4","8","1.25","0.00","18","2665.40","6.25","4.valued members"
"610905","8","79","F","true","false","usa","san antonio","RND","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"610909","8","42","F","true","false","usa","san jose","SJC","2","3","1.50","639.04","2","718.00","7.50","4.valued members"
"611031","8","22","F","false","true","usa","new york","LGA","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"611065","8","42","F","false","false","usa","los angeles","LAX","4","8","1.50","0.00","5","1630.00","5.75","4.valued members"
"611087","9","39","F","false","true","usa","buffalo","BUF","2","2","1.00","630.48","7","1644.00","8.00","3.family & friends"
"611126","8","51","F","true","true","usa","miami","OPF","2","4","1.50","0.00","7","1452.00","5.00","3.family & friends"
"611177","9","44","F","true","true","usa","los angeles","LAX","2","4","1.50","0.00","3","660.00","6.00","3.family & friends"
"611251","8","49","F","false","false","canada","ottawa","YOW","3","6","1.67","0.00","5","635.00","7.33","4.valued members"
"611350","8","27","M","false","true","usa","tucson","TUS","1","2","1.00","0.00","0","0.00","10.00","3.family & friends"
"611371","8","35","F","false","false","canada","calgary","YYC","5","8","1.00","0.00","13","4001.65","8.75","4.valued members"
"611583","8","38","M","false","true","usa","jacksonville","JAX","3","6","1.00","0.00","3","398.00","6.00","3.family & friends"
"611839","8","38","F","false","false","usa","kansas city","MCI","5","8","1.00","0.00","19","5739.55","8.25","4.valued members"
"611852","8","40","M","false","false","usa","akron","AKR","2","4","1.00","42.59","1","254.00","7.00","4.valued members"
"611887","8","32","F","false","false","usa","philadelphia","PNE","3","6","1.00","0.00","5","492.00","6.00","4.valued members"
"611954","8","43","F","false","false","usa","st. louis","STL","4","8","1.00","135.58","7","1540.95","8.25","4.valued members"
"612002","9","43","F","false","true","usa","los angeles","LAX","3","4","1.00","0.00","24","2376.00","7.00","3.family & friends"
"612128","8","45","M","true","true","usa","phoenix","PHX","2","2","1.00","0.00","7","2394.80","9.00","3.family & friends"
"612175","8","37","F","true","true","usa","little rock","LIT","3","4","1.00","0.00","12","4222.00","6.50","3.family & friends"
"612220","8","17","M","false","false","usa","lubbock","LBB","1","2","1.00","0.00","0","0.00","7.00","4.valued members"
"612226","8","33","F","false","true","usa","dallas","DAL","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"612236","8","50","F","true","true","usa","colorado springs","COS","3","6","1.00","166.46","10","1878.00","5.00","3.family & friends"
"612562","8","25","F","false","false","usa","los angeles","LAX","1","2","2.00","0.00","0","0.00","5.00","4.valued members"
"612685","8","41","F","false","false","usa","tampa","MCF","2","4","1.00","0.00","3","482.00","10.00","4.valued members"
"612797","8","53","F","true","true","usa","phoenix","LUF","1","2","1.00","0.00","1","487.80","3.00","3.family & friends"
"612812","8","69","M","true","false","usa","orlando","MCO","1","0","0.00","0.00","14","932.40","0.00","2.honorable seniors"
"612976","8","26","F","false","false","usa","tucson","TUS","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"613164","8","27","F","false","false","usa","chicago","MDW","3","2","1.00","0.00","31","4285.00","8.00","4.valued members"
"613252","8","21","F","false","false","usa","austin","AUS","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"613275","10","44","F","false","true","usa","philadelphia","PHL","3","6","1.00","0.00","3","267.60","7.33","3.family & friends"
"613383","8","38","M","false","false","usa","phoenix","PHX","1","2","2.00","0.00","2","284.00","11.00","4.valued members"
"613386","8","18","F","false","true","usa","chicago","UGN","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"613442","8","35","M","false","false","usa","fresno","FAT","4","6","1.00","0.00","6","1247.20","7.00","4.valued members"
"613655","8","59","F","false","false","canada","calgary","YYC","2","4","1.00","608.98","2","406.00","5.50","4.valued members"
"613874","8","54","F","true","false","usa","houston","IAH","4","8","1.25","1938.44","8","2068.00","6.50","4.valued members"
"613921","9","31","F","false","false","usa","milwaukee","MKE","1","2","1.00","0.00","1","242.00","5.00","4.valued members"
"613941","8","44","F","true","false","usa","new york","LGA","3","2","2.00","0.00","17","3089.75","4.00","4.valued members"
"614033","8","39","F","false","false","usa","honolulu","HNL","2","4","1.00","1164.93","5","1025.00","8.50","4.valued members"
"614092","8","23","F","false","false","usa","dallas","DAL","2","0","0.00","0.00","28","3714.00","0.00","4.valued members"
"614111","8","34","M","false","false","usa","tampa","MCF","3","4","1.50","0.00","27","6219.80","8.50","4.valued members"
"614165","8","27","F","false","false","usa","columbus","CMH","4","8","1.00","0.00","12","4302.00","5.25","4.valued members"
"614311","8","50","F","true","false","usa","memphis","MEM","1","2","1.00","0.00","2","88.00","10.00","4.valued members"
"614412","9","48","F","true","true","usa","tulsa","TUL","2","4","1.00","0.00","3","411.00","5.50","3.family & friends"
"614549","8","28","F","false","false","usa","el paso","BIF","3","4","1.50","0.00","6","756.20","9.00","4.valued members"
"614595","8","50","F","true","true","usa","santa ana","SNA","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"614632","8","52","F","true","true","usa","baltimore","BWI","2","2","1.00","0.00","7","777.00","5.00","3.family & friends"
"614668","8","51","F","true","true","usa","los angeles","LAX","2","3","1.50","0.00","1","138.00","6.00","3.family & friends"
"614748","8","48","F","false","true","usa","san diego","NZY","2","4","1.50","0.00","7","3884.00","8.00","3.family & friends"
"614793","8","67","F","true","false","usa","jacksonville","NIP","1","2","1.00","419.55","0","0.00","6.00","2.honorable seniors"
"614814","8","68","F","true","false","usa","montgomery","MXF","1","0","0.00","0.00","7","2023.00","0.00","2.honorable seniors"
